Employee_ID,Name,Age,Gender,Department,Position,Years_at_Company,Salary,Education_Level,Performance_Score,Marital_Status,Has_Children,Working_Hours_per_Week,Remote_Work,Sick_Days_in_Last_Year,Promotion_Last_5_Years,Left_Company,Work_Life_Balance_Score,Job_Satisfaction_Score,Previous_Employer_Count,Favorite_Color,Hobby,Estimated_Annual_Bonus
5666,Fatma,54.0,Female,Finance,Team Lead,35,43086.0,High School,2,Single,False,29,True,9,False,True,7,6,8,Black,Reading,2669.0832682031173
5667,Ahmet,39.0,Male,HR,Manager,37,141795.0,High School,4,Divorced,True,28,True,12,False,False,9,5,5,Black,Gaming,11090.84480130817
5668,Emine,30.0,Female,IT,Team Lead,17,133646.0,Master,4,Divorced,True,32,True,7,True,True,4,2,7,White,Music,15994.884635714554
5669,Elif,34.0,Female,Marketing,Junior,14,,High School,3,Divorced,False,26,False,14,False,True,7,7,7,Green,Reading,
5670,Hüseyin,26.0,Male,IT,Senior,34,108784.0,Master,2,Single,False,33,False,13,True,True,7,9,3,White,Traveling,12288.332836618858
5671,Mehmet,41.0,Female,IT,Senior,16,,Master,1,Divorced,False,55,False,5,True,True,8,2,8,Black,Music,
5672,Ayşe,61.0,Male,Sales,Manager,12,118836.0,Master,3,Divorced,True,59,True,6,False,False,5,2,2,Yellow,Sports,13875.8452534242
5673,Mehmet,31.0,Female,Marketing,Junior,21,58737.0,Master,4,Married,False,24,False,6,True,True,2,5,4,Yellow,Reading,8555.997205346079
5674,Ahmet,63.0,Male,Sales,Junior,39,71486.0,Bachelor,3,Married,True,32,False,14,False,True,3,7,0,Yellow,Music,9820.89150044118
5675,Elif,25.0,Female,HR,Senior,20,,Bachelor,1,Divorced,True,39,True,5,False,True,1,1,5,White,Traveling,
5676,Ahmet,54.0,Male,Operations,Junior,25,74180.0,PhD,2,Single,True,47,False,3,True,False,7,4,9,Red,Reading,5818.698422767431
5677,Ali,36.0,Female,HR,Intern,3,,High School,1,Divorced,False,34,False,2,False,False,7,9,8,White,Music,
5678,Hüseyin,45.0,Female,Marketing,Team Lead,6,79094.0,Bachelor,4,Single,False,58,True,12,False,True,1,1,5,Blue,Traveling,10960.282273597795
5679,Ahmet,63.0,Female,Finance,Team Lead,9,53818.0,Bachelor,4,Married,False,40,True,11,False,True,8,7,7,Blue,Traveling,3352.104274760361
5680,Mehmet,58.0,Female,HR,Senior,14,102409.0,High School,4,Single,False,36,False,8,False,True,4,5,1,Blue,Reading,5541.440985702688
5681,Fatma,47.0,Female,IT,Senior,25,102233.0,Master,4,Divorced,True,25,True,4,True,True,8,3,0,White,Sports,10992.680021350834
5682,Fatma,,Male,Marketing,Junior,15,34161.0,Bachelor,4,Married,True,44,False,11,False,True,9,5,6,Black,Music,3532.2190566007985
5683,Ali,43.0,Male,Marketing,Manager,39,136300.0,Bachelor,1,Single,False,29,False,12,False,False,1,5,1,Yellow,Music,9274.74384240649
5684,Emine,57.0,Male,HR,Senior,33,,Bachelor,2,Divorced,True,33,False,0,False,False,8,3,3,Yellow,Reading,
5685,Mehmet,63.0,Female,HR,Senior,16,,Bachelor,2,Divorced,True,38,False,0,False,False,2,9,2,Yellow,Traveling,
5686,Mehmet,63.0,Male,Sales,Senior,37,44580.0,Master,3,Single,True,30,True,7,False,False,4,2,5,White,Gaming,5650.089191152959
5687,Ahmet,28.0,Female,Sales,Junior,15,,High School,3,Single,False,51,True,4,False,True,4,1,2,Red,Reading,
5688,Hüseyin,31.0,Female,IT,Intern,33,42574.0,Bachelor,3,Single,True,29,False,13,True,True,2,8,0,Yellow,Sports,3503.110155804655
5689,Mehmet,38.0,Male,Marketing,Senior,28,,Bachelor,4,Divorced,False,53,True,4,True,True,1,3,7,Blue,Gaming,
5690,Ayşe,25.0,Male,Finance,Intern,17,,Bachelor,2,Married,True,48,True,10,True,True,2,2,2,Yellow,Gaming,
5691,Emine,20.0,Female,Finance,Junior,10,80942.0,Bachelor,4,Married,True,48,False,1,False,False,4,1,4,Green,Music,11574.368531134081
5692,Ahmet,45.0,Female,Marketing,Manager,11,,High School,3,Divorced,True,41,True,7,False,True,2,7,1,Red,Traveling,
5693,Ayşe,46.0,Male,IT,Team Lead,36,147705.0,Master,4,Single,True,33,False,11,True,False,7,7,1,Green,Sports,9759.817011872774
5694,Ali,,Male,Sales,Team Lead,1,79502.0,PhD,1,Divorced,False,21,False,5,True,False,1,4,9,Black,Music,7386.58190274048
5695,Fatma,35.0,Female,Sales,Team Lead,17,40394.0,High School,3,Divorced,False,31,True,0,True,False,4,5,3,Yellow,Sports,3390.964071379224
5696,Ali,52.0,Female,Sales,Team Lead,37,123444.0,Bachelor,2,Divorced,False,41,True,8,True,True,8,1,6,White,Traveling,15995.063456126076
5697,Fatma,30.0,Male,Finance,Junior,32,138048.0,PhD,2,Divorced,True,20,True,11,False,True,8,3,3,White,Gaming,17913.20560310544
5698,Ali,29.0,Female,Finance,Team Lead,8,32250.0,Bachelor,3,Married,False,31,False,5,False,True,1,1,1,Red,Reading,4312.8471056771605
5699,Mehmet,64.0,Female,IT,Junior,14,51444.0,High School,2,Single,False,31,True,12,True,True,5,9,2,White,Gaming,3030.5522957002404
5700,Ayşe,22.0,Male,Finance,Manager,27,76964.0,Master,2,Divorced,False,23,False,2,False,False,9,1,4,Red,Traveling,4228.554717184334
5701,Fatma,56.0,Male,HR,Senior,7,52967.0,PhD,3,Divorced,False,36,False,5,False,True,5,7,0,Yellow,Traveling,7480.974119972666
5702,Ahmet,28.0,Female,Finance,Senior,35,49621.0,PhD,3,Single,True,38,False,3,True,True,5,5,5,Yellow,Gaming,3582.8211245937077
5703,Ayşe,28.0,Female,,Senior,38,118442.0,Master,4,Single,True,20,True,12,False,False,6,4,4,Red,Sports,10362.93161407343
5704,Ahmet,64.0,Male,IT,Junior,7,140005.0,Master,4,Divorced,True,36,True,8,False,False,8,4,5,Black,Gaming,14049.358755224266
5705,Ayşe,59.0,Female,Marketing,Junior,18,54623.0,PhD,1,Divorced,True,53,False,12,True,False,7,4,5,Yellow,Traveling,7919.542537262155
5706,Ayşe,64.0,Male,Marketing,Junior,3,122388.0,PhD,2,Single,False,26,False,7,True,True,7,9,7,Red,Gaming,14330.186412014604
5707,Ali,48.0,Female,IT,Manager,26,91140.0,PhD,3,Single,True,52,True,1,False,False,7,6,8,Red,Music,7467.0083640059665
5708,Fatma,48.0,Male,HR,Intern,12,84999.0,PhD,1,Married,True,25,True,2,True,False,1,6,5,White,Reading,9716.292918757721
5709,Fatma,30.0,Female,Marketing,Junior,37,,Master,2,Divorced,True,25,True,14,False,False,2,1,8,Black,Reading,
5710,Hüseyin,31.0,Female,Sales,Junior,20,126207.0,High School,2,Single,False,51,False,7,True,False,5,7,4,White,Reading,6585.083409812067
5711,Ayşe,62.0,Female,Marketing,Senior,25,76896.0,High School,1,Single,True,47,True,1,True,True,5,8,1,Red,Traveling,5411.887027712753
5712,Mehmet,59.0,Male,Marketing,Team Lead,22,45016.0,Master,2,Married,False,56,True,9,True,True,4,2,2,Black,Reading,5050.68533974544
5713,Mehmet,42.0,Male,Sales,Team Lead,29,110917.0,High School,3,Married,True,48,True,7,True,True,8,4,4,Black,Gaming,5783.809893715662
5714,Ahmet,50.0,Male,Finance,Manager,30,,High School,1,Single,False,49,False,7,True,True,8,5,5,Blue,Music,
5715,Ahmet,50.0,Female,HR,Team Lead,30,46321.0,Bachelor,1,Divorced,True,41,True,4,True,False,8,7,8,Black,Gaming,4177.179475778727
5716,Ali,32.0,Female,Sales,Intern,15,,High School,4,Divorced,True,24,False,14,False,True,9,3,5,Green,Gaming,
5717,Ayşe,33.0,Male,Sales,Senior,6,41376.0,PhD,3,Divorced,True,48,True,4,True,False,7,8,0,Yellow,Reading,5104.216341100504
5718,Ahmet,61.0,Male,Operations,Manager,16,48276.0,High School,4,Married,True,21,True,7,False,True,7,2,1,Yellow,Traveling,5399.356754888453
5719,Ahmet,55.0,Female,IT,Team Lead,23,112817.0,Master,1,Single,False,29,True,13,False,True,8,9,5,Blue,Music,12396.245309365066
5720,Emine,23.0,Female,HR,Team Lead,19,,High School,3,Single,False,39,True,6,True,False,4,5,6,Yellow,Gaming,
5721,Ayşe,61.0,Female,Finance,Senior,38,109392.0,Master,3,Married,False,37,True,13,True,False,8,4,8,White,Sports,6110.660703549769
5722,Elif,42.0,Female,Operations,Manager,26,55544.0,PhD,4,Divorced,False,54,True,14,True,False,2,5,2,Green,Traveling,5098.958085086458
5723,Ali,32.0,Male,Sales,Senior,1,,Bachelor,2,Single,False,55,False,11,False,False,4,4,7,Black,Sports,
5724,Ahmet,21.0,Male,Operations,Manager,0,90504.0,Bachelor,2,Divorced,False,37,True,13,True,False,1,6,5,Black,Music,8458.08262499078
5725,Ali,21.0,Female,Finance,Team Lead,33,75701.0,High School,2,Single,False,31,False,7,False,False,5,5,0,Green,Music,9422.58394538889
5726,Fatma,47.0,Female,Operations,Senior,26,148794.0,High School,4,Married,False,44,True,0,True,False,7,4,0,Yellow,Music,18793.274380936717
5727,Ali,,Female,Operations,Senior,36,139594.0,Master,2,Married,True,55,True,10,True,False,4,5,9,White,Gaming,8759.719471808005
5728,Elif,44.0,Male,Operations,Intern,5,65271.0,Bachelor,4,Divorced,True,39,False,6,False,True,2,2,0,Green,Music,9281.447885600948
5729,Mehmet,48.0,Male,Sales,Senior,37,52444.0,PhD,4,Married,True,30,True,6,False,True,4,2,3,Red,Music,5189.296857405242
5730,Elif,49.0,Female,Sales,Manager,26,117070.0,Master,2,Single,True,39,False,1,False,False,6,9,2,White,Traveling,14590.64682009657
5731,Mehmet,61.0,Female,IT,Intern,15,118666.0,High School,4,Married,False,52,False,12,True,True,9,5,4,White,Traveling,17231.355087734082
5732,Ali,56.0,Female,Marketing,Senior,34,39662.0,Bachelor,4,Divorced,True,29,False,8,True,True,5,8,5,Black,Traveling,4293.141401299687
5733,Mehmet,26.0,Female,HR,Senior,26,82651.0,High School,3,Married,True,44,False,11,True,False,9,9,3,Black,Reading,9443.900481978982
5734,Fatma,58.0,Female,IT,Intern,34,140248.0,Bachelor,1,Single,True,29,True,14,False,True,3,1,0,White,Gaming,11569.519103036442
5735,Ayşe,25.0,Female,Finance,Team Lead,35,107358.0,Master,4,Married,False,43,False,12,True,False,3,3,3,Black,Music,12459.73804219878
5736,Mehmet,31.0,Male,Operations,Senior,37,43252.0,PhD,1,Single,True,52,True,11,False,True,4,8,6,White,Sports,2586.4289368557725
5737,Mehmet,50.0,Male,Sales,Junior,27,57214.0,PhD,2,Divorced,False,53,False,13,True,True,7,2,5,Yellow,Reading,4313.5733973609085
5738,Ali,40.0,Male,Operations,Team Lead,2,65329.0,PhD,3,Single,True,34,False,14,False,False,7,8,0,Black,Sports,8646.240904823446
5739,Fatma,38.0,Female,Sales,Senior,30,132798.0,PhD,3,Married,True,59,True,5,True,False,2,1,2,Black,Traveling,13086.83600026374
5740,Hüseyin,29.0,Female,HR,Team Lead,2,46350.0,PhD,4,Married,False,43,False,7,True,True,4,6,9,Yellow,Music,2738.0003277480996
5741,Hüseyin,19.0,Female,IT,Manager,37,,High School,3,Divorced,False,34,True,13,True,False,8,6,7,White,Reading,
5742,Hüseyin,30.0,Male,IT,Team Lead,23,79538.0,High School,1,Married,True,29,False,12,True,True,4,9,9,Black,Sports,10130.765365738645
5743,Hüseyin,21.0,Female,Finance,Intern,25,36761.0,PhD,4,Divorced,False,24,True,14,True,False,8,5,1,Yellow,Traveling,2308.859733572863
5744,Ayşe,37.0,Male,IT,Senior,27,54358.0,Bachelor,3,Divorced,False,41,True,5,True,True,6,8,0,Green,Sports,5821.934827880801
5745,Elif,31.0,Female,IT,Team Lead,8,84601.0,Master,2,Single,True,56,False,6,False,False,5,7,9,Green,Reading,10016.938226252083
5746,Ali,47.0,Female,Marketing,Junior,36,120249.0,Bachelor,4,Married,False,50,False,2,True,True,9,7,0,Green,Reading,9003.726822109114
5747,Ali,46.0,Female,HR,Manager,26,33751.0,Bachelor,3,Single,False,42,True,1,False,False,2,1,6,Black,Music,4744.103343827775
5748,Emine,25.0,Male,Operations,Manager,2,131004.0,PhD,4,Divorced,True,30,False,3,True,False,8,8,6,Blue,Sports,13640.512094792248
5749,Fatma,,Male,IT,Team Lead,27,35844.0,Bachelor,2,Divorced,True,29,True,3,True,True,9,6,9,Red,Music,5299.45807363789
5750,Hüseyin,58.0,Male,Finance,Intern,31,,High School,4,Divorced,True,54,False,11,False,False,8,2,0,Black,Sports,
5751,Ayşe,55.0,Female,Operations,Manager,34,38491.0,Master,1,Single,True,41,True,12,False,True,5,3,4,Green,Reading,5508.29467911365
5752,Fatma,43.0,Male,Sales,Team Lead,6,46415.0,Master,1,Single,False,41,False,11,False,False,8,7,7,White,Sports,3194.6965711547377
5753,Hüseyin,,Female,,Team Lead,6,147192.0,Master,3,Divorced,True,56,False,12,False,False,2,9,8,Blue,Traveling,13123.813331869122
5754,Ayşe,57.0,Female,IT,Manager,20,38733.0,Bachelor,1,Married,False,46,False,14,True,True,9,5,7,Green,Music,2006.5137710227539
5755,Fatma,31.0,Male,Operations,Team Lead,31,148144.0,Master,1,Married,True,20,True,4,True,True,2,2,9,Red,Reading,19675.39722797285
5756,Ali,23.0,Male,Sales,Team Lead,37,60516.0,Master,4,Married,False,24,True,14,False,False,1,1,7,Yellow,Traveling,6404.861721251407
5757,Ali,59.0,Female,Marketing,Junior,19,79698.0,High School,4,Divorced,False,30,True,6,False,False,5,2,4,Yellow,Music,5930.770724889962
5758,Elif,57.0,Female,HR,Team Lead,7,145671.0,PhD,3,Divorced,True,52,False,13,True,True,7,6,2,Blue,Sports,18313.74315982054
5759,Ahmet,48.0,Female,Marketing,Team Lead,3,44759.0,PhD,1,Married,False,35,True,2,True,False,4,9,1,Blue,Gaming,6394.235929407031
5760,Elif,34.0,Female,Finance,Intern,25,,High School,2,Single,False,59,True,5,False,True,3,2,4,Red,Music,
5761,Mehmet,,Male,Operations,Manager,14,142571.0,High School,3,Married,False,49,False,12,False,True,4,7,6,Yellow,Reading,14984.972408143145
5762,Elif,49.0,Male,IT,Intern,5,54955.0,PhD,2,Single,False,47,False,7,False,True,2,5,0,White,Traveling,5615.638728305248
5763,Hüseyin,29.0,Male,Marketing,Senior,31,,Bachelor,1,Married,True,48,True,13,False,False,1,2,1,Yellow,Sports,
5764,Emine,30.0,Female,HR,Intern,4,113835.0,High School,3,Divorced,True,35,True,7,False,False,6,6,2,Black,Sports,13936.376395699124
5765,Fatma,36.0,Female,Finance,Senior,5,84206.0,Master,2,Married,False,20,True,8,True,True,3,4,5,Yellow,Reading,10316.52497283771
5766,Emine,,Female,Marketing,Senior,2,56761.0,High School,3,Single,True,27,True,11,True,False,6,4,4,Yellow,Traveling,4062.7562905334844
5767,Ahmet,42.0,Male,IT,Intern,28,54110.0,Bachelor,4,Single,False,23,False,1,True,True,1,5,2,Red,Traveling,6452.997226719088
5768,Mehmet,48.0,Female,HR,Junior,18,42695.0,High School,4,Married,True,55,True,3,True,False,6,1,0,Green,Traveling,5619.51791531169
5769,Fatma,54.0,Female,IT,Intern,9,120296.0,Master,2,Divorced,True,37,True,0,False,False,2,5,0,White,Traveling,7374.243701444816
5770,Ayşe,42.0,Male,IT,Manager,6,145176.0,High School,4,Divorced,False,38,True,6,False,False,7,2,8,Red,Gaming,18897.435771730674
5771,Hüseyin,33.0,Male,Finance,Intern,0,105793.0,High School,4,Single,False,55,True,5,False,True,5,8,7,Green,Gaming,15584.775799428538
5772,Mehmet,55.0,Female,HR,Junior,0,80872.0,High School,2,Divorced,True,28,False,12,True,False,6,9,4,Red,Sports,8956.962099326796
5773,Ali,60.0,Male,,Intern,16,141687.0,PhD,3,Married,True,45,False,13,False,True,3,9,8,Blue,Reading,18952.19997372536
5774,Ahmet,40.0,Female,IT,Junior,21,135082.0,PhD,2,Single,False,21,False,2,False,False,7,6,5,Green,Music,14869.474324994639
5775,Mehmet,31.0,Male,HR,Manager,35,95453.0,Bachelor,4,Single,False,22,True,4,False,True,5,9,1,White,Sports,4790.515535460856
5776,Hüseyin,23.0,Female,IT,Team Lead,13,,PhD,3,Married,False,47,True,2,True,False,7,7,3,Green,Gaming,
5777,Elif,42.0,Male,Marketing,Junior,5,61820.0,Bachelor,4,Married,False,39,True,9,True,False,4,3,0,Blue,Traveling,8944.522558678327
5778,Mehmet,40.0,Male,Marketing,Junior,29,,PhD,1,Married,True,38,True,11,False,False,2,7,5,Red,Reading,
5779,Elif,60.0,Male,HR,Junior,32,78013.0,Bachelor,2,Divorced,False,38,True,6,False,True,4,7,0,Blue,Sports,8797.236723214799
5780,Hüseyin,29.0,Male,,Manager,19,41784.0,Bachelor,2,Divorced,True,56,False,7,True,True,2,3,7,Blue,Music,5328.802752119245
5781,Ali,30.0,Female,Sales,Senior,15,94712.0,Bachelor,2,Divorced,True,34,False,12,False,True,4,4,1,Blue,Music,9382.617712898937
5782,Fatma,53.0,Female,Marketing,Junior,3,,High School,2,Married,True,25,False,10,False,True,1,5,1,Red,Traveling,
5783,Ayşe,56.0,Male,Finance,Manager,33,58228.0,High School,1,Divorced,False,20,True,10,True,True,7,7,0,Green,Traveling,4981.211521080914
5784,Ali,51.0,Female,Sales,Team Lead,0,113260.0,Bachelor,3,Divorced,True,32,True,7,False,True,4,5,6,Yellow,Reading,11311.397934444292
5785,Elif,23.0,Male,Marketing,Junior,12,92986.0,Bachelor,3,Married,False,22,True,8,True,False,6,8,9,White,Reading,13245.803096522919
5786,Elif,55.0,Male,Sales,Senior,7,54466.0,High School,3,Married,False,27,True,8,False,True,9,2,8,Black,Sports,7387.29852771584
5787,Ayşe,57.0,Female,Operations,Manager,21,132719.0,Master,1,Married,True,42,False,3,True,False,5,5,7,Blue,Traveling,8789.00947885734
5788,Fatma,25.0,Female,IT,Team Lead,3,41813.0,High School,1,Single,True,47,False,10,True,True,2,7,1,Blue,Reading,4698.072717057925
5789,Mehmet,25.0,Female,HR,Senior,33,122687.0,Bachelor,3,Married,False,52,True,9,True,True,2,9,5,Red,Traveling,16733.724492578353
5790,Ayşe,57.0,Female,Marketing,Team Lead,36,36620.0,High School,3,Married,False,53,True,10,True,True,9,2,3,Red,Sports,5462.650533536777
5791,Ahmet,50.0,Female,Marketing,Senior,22,55924.0,PhD,1,Divorced,False,53,False,10,True,False,5,8,3,Red,Traveling,8372.36995972945
5792,Ahmet,51.0,Female,IT,Intern,19,142081.0,Bachelor,4,Single,True,44,False,4,True,False,8,1,9,Red,Gaming,12766.444213254199
5793,Hüseyin,61.0,Female,Marketing,Intern,23,103458.0,High School,1,Divorced,False,20,True,12,False,False,5,6,3,Green,Traveling,13284.299672582058
5794,Ali,32.0,Male,Marketing,Intern,26,84006.0,PhD,2,Single,False,26,False,8,False,True,2,1,0,Green,Music,12467.769067190378
5795,Elif,53.0,Female,Operations,Team Lead,12,64857.0,High School,3,Married,True,57,True,4,False,True,4,6,8,Black,Gaming,8174.5546679686495
5796,Fatma,52.0,Male,Marketing,Intern,4,128537.0,High School,4,Single,False,47,True,2,False,True,4,2,1,Yellow,Gaming,11265.72060034237
5797,Hüseyin,63.0,Female,Marketing,Manager,15,46939.0,Master,3,Married,True,36,True,12,False,True,7,3,0,White,Traveling,5076.045715776355
5798,Ali,39.0,Female,Marketing,Manager,37,122596.0,High School,4,Single,False,57,False,8,True,True,5,3,9,Blue,Sports,16425.817483896484
5799,Ali,40.0,Male,Finance,Intern,28,105682.0,High School,3,Divorced,True,49,False,7,True,True,9,6,5,Red,Music,14200.949539423207
5800,Hüseyin,57.0,Male,Marketing,Senior,25,149459.0,Master,3,Single,False,20,False,11,True,True,1,4,5,Blue,Traveling,17691.93939933041
5801,Emine,62.0,Male,IT,Senior,21,132037.0,High School,3,Single,True,47,False,7,True,True,7,8,1,White,Music,10894.291580690677
5802,Ali,39.0,Male,Operations,Team Lead,23,92743.0,Master,2,Married,True,55,False,5,True,False,8,6,1,Blue,Reading,12402.929167896442
5803,Emine,22.0,Female,Marketing,Senior,12,,PhD,1,Divorced,False,37,True,1,True,False,8,4,5,Blue,Music,
5804,Ahmet,48.0,Female,Sales,Junior,20,45078.0,Master,4,Divorced,True,21,False,13,True,True,7,1,2,Yellow,Music,5551.862094084912
5805,Ahmet,30.0,Male,Operations,Senior,0,149691.0,PhD,2,Married,False,52,True,5,True,False,8,6,3,Yellow,Traveling,22365.78244299916
5806,Ali,,Male,Operations,Manager,3,88146.0,Master,2,Married,False,26,True,2,True,True,1,8,9,Yellow,Sports,13054.753781144469
5807,Ahmet,37.0,Female,Sales,Senior,2,135777.0,PhD,3,Divorced,True,58,True,1,False,True,7,9,6,Green,Traveling,10086.240934027179
5808,Fatma,50.0,Female,IT,Team Lead,22,67714.0,High School,4,Single,False,37,True,13,True,False,6,8,4,Blue,Music,9226.721819321621
5809,Emine,33.0,Male,Finance,Senior,15,145684.0,PhD,4,Divorced,True,26,True,5,True,False,2,9,0,White,Gaming,8093.418425277608
5810,Emine,46.0,Female,IT,Team Lead,12,,PhD,4,Divorced,False,23,True,7,False,True,4,9,6,Red,Traveling,
5811,Ali,,Female,Finance,Junior,38,60678.0,Bachelor,4,Divorced,False,36,True,6,False,True,8,7,4,Red,Music,3780.312972695912
5812,Ahmet,41.0,Male,HR,Intern,30,36653.0,PhD,4,Married,False,38,True,3,False,False,1,6,1,Green,Music,4607.790623230139
5813,Ayşe,51.0,Male,Sales,Junior,23,,High School,2,Married,False,24,True,7,False,False,5,3,5,Green,Sports,
5814,Elif,24.0,Male,Operations,Manager,14,116037.0,Bachelor,4,Single,False,58,True,7,True,True,4,3,3,White,Gaming,6208.556662424721
5815,Hüseyin,55.0,Male,Operations,Junior,4,72670.0,Bachelor,2,Single,True,57,True,6,True,True,3,6,3,Black,Music,7100.347805814398
5816,Hüseyin,54.0,Female,Operations,Junior,21,51487.0,Master,4,Divorced,True,56,False,10,False,True,1,9,4,White,Music,5519.761877856264
5817,Emine,21.0,Male,Sales,Manager,21,,PhD,3,Married,True,32,True,1,False,True,6,6,0,Black,Traveling,
5818,Ali,51.0,Female,Sales,Manager,10,54817.0,Master,2,Divorced,False,31,True,3,True,False,2,8,9,Yellow,Sports,7427.049242735582
5819,Ali,59.0,Female,Finance,Intern,23,98426.0,Master,2,Married,False,56,True,2,False,True,5,8,9,Green,Music,12434.115082551367
5820,Fatma,39.0,Female,Operations,Intern,9,65393.0,PhD,4,Divorced,True,23,False,6,False,True,9,5,7,Green,Gaming,3537.2002263914683
5821,Mehmet,22.0,Female,IT,Senior,33,35513.0,Master,4,Single,True,44,True,11,True,True,1,5,4,Black,Reading,3620.2115707359285
5822,Elif,59.0,Male,Finance,Team Lead,10,90842.0,High School,1,Divorced,True,50,True,13,True,True,7,3,5,Yellow,Music,11573.243202037804
5823,Mehmet,40.0,Female,Operations,Manager,28,38644.0,High School,3,Married,False,59,False,2,False,True,3,1,0,White,Music,5416.496554540733
5824,Emine,32.0,Male,Sales,Junior,21,126762.0,PhD,3,Married,False,34,False,6,True,True,1,5,0,White,Music,13910.881877375139
5825,Hüseyin,48.0,Female,Sales,Junior,32,64397.0,PhD,2,Divorced,True,47,True,10,False,False,7,9,7,Blue,Reading,7982.121262209904
5826,Fatma,26.0,Male,Sales,Intern,7,138756.0,Bachelor,3,Single,False,30,True,7,False,True,7,9,9,Red,Traveling,11688.654740536673
5827,Fatma,60.0,Female,Operations,Team Lead,31,148000.0,PhD,1,Divorced,False,48,True,13,False,True,6,9,8,Blue,Sports,12328.239720889955
5828,Fatma,42.0,Female,Sales,Manager,39,53520.0,PhD,4,Divorced,False,24,True,3,False,True,9,1,4,Green,Reading,5426.390240120631
